tCu,wCu,tLam,nLam,aln,tsu
7.788685170086948,114.020244251598,149.24941773848101,4.675388195297934,9.380899732763115,2.468477736819874
11.894469286266126,177.96920495284232,150.0258305198268,8.149661559807626,14.01422533236052,3.3717517601816276
4.5885725021362305,73.21877365112304,154.1958465576172,5.60770959854126,6.655339717864989,4.028071689605713
17.88173739115397,279.8592020670573,73.58935292561851,13.395622889200848,20.92349624633789,4.616302013397217
