tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
19.748178,229.64133,251.70529,12.025261,16.668903,3.9587257,1.0,5.708714234002325,7.132941007614136,6.480776846408845
14.564816,200.90175,251.55171,12.030539,15.0100975,3.9501414,25.75,8.187221123616174,123.69048738479611,6.259155184030534
11.044074,205.08472,251.72739,12.033979,15.009655,3.9439754,50.5,4.813847137928288,391.1483421325685,5.934204965829849
11.934715,212.71692,251.84328,12.036791,14.989084,3.9513743,75.25,3.563477793056585,733.2655525207516,5.52648463845253
12.683609,214.90457,252.06812,12.040652,15.077626,3.9656625,100.0,2.9595548199374084,1091.5124931335445,5.141327053308487
19.413116,205.74887,250.2461,12.010428,19.995049,3.9585638,1.0,4.296403041560335,10.543969571590422,7.209900826215744
12.424082,201.17212,250.82616,12.01318,18.22053,3.9538336,25.75,7.824595137743648,140.4810385704041,6.793952137231827
10.96999,210.23074,251.15756,12.023435,15.00194,3.9360194,50.5,4.64789912133702,430.57472610473616,6.307161927223206
11.573512,213.03925,251.48169,12.027831,15.001045,3.9580584,75.25,3.482097086953883,787.9048614501953,5.802675485610962
12.972498,217.27483,251.72563,12.0301485,14.9886875,3.9667878,100.0,2.9093183321370515,1161.5187759399412,5.378208190202713
14.994375,249.97787,99.87528,7.998594,19.99976,3.9948714,1.0,2.6720733891430264,7.395457357168197,3.1450934261083603
15.26259,249.99487,99.924355,7.9995112,20.00024,4.0022454,25.75,34.12286393547522,14.619079351425171,3.0832475572824474
17.229252,249.97484,99.94533,7.999151,19.999231,3.9981422,50.5,35.84316035767086,27.197480201721188,3.072300687432289
18.902672,249.96594,99.92755,7.9984107,19.99898,3.99705,75.25,31.228451807129645,46.49529886245729,3.07095268368721
17.931234,249.93796,99.91614,7.9980187,19.999191,3.9970973,100.0,26.89611452248386,71.65598726272586,3.0673417150974283
15.003778,207.49664,149.49622,15.993321,19.999054,4.007121,1.0,4.235880073144452,9.363442838191986,6.312470346689224
14.865644,212.61777,149.68912,15.994639,19.99937,4.0058,25.75,11.203933653378886,87.37391901016238,6.050555408000946
17.937923,210.13387,149.82692,15.996365,19.999744,3.9952664,50.5,6.715600198216557,274.3701934814452,5.806982487440109
13.442364,201.16982,150.1409,15.996154,19.998343,3.9713795,75.25,4.996855477884169,523.9983825683594,5.537839472293855
10.016665,200.43915,150.72614,15.998908,19.616879,3.964732,100.0,4.159235473241605,794.9776763916018,5.2624571621418
19.987135,209.11191,149.50029,15.99487,19.99915,3.9894476,1.0,5.326393433660719,7.423159301280977,6.292774289846421
18.269098,226.61841,149.59822,15.995554,19.998898,3.99067,25.75,11.663269316857312,83.95545005798341,6.052183628082275
19.945015,202.49736,149.676,15.996871,19.999405,3.98565,50.5,6.800646958095405,271.0969638824462,5.810367971658707
19.530071,201.24998,149.93454,15.996539,19.999428,3.9578855,75.25,5.011565368481818,522.6599426269531,5.539955079555512
14.667357,200.47067,150.43962,15.998099,19.963037,3.9634335,100.0,4.142528136686472,796.6925888061523,5.252624750137329
15.009436,200.32504,249.895,8.0014105,20.001192,4.006344,1.0,3.6916630355983884,9.122479557991028,5.359880208969116
14.949617,203.87193,249.85867,8.003595,19.999283,4.0110703,25.75,14.825108062413099,57.11479973793029,5.23346620798111
15.68425,207.32288,249.86569,8.003582,19.99847,4.009486,50.5,9.343585254571053,174.53966140747067,5.139684200286866
16.1391,202.53769,249.8362,8.003211,19.997437,4.0074368,75.25,6.88684031807558,344.57423973083485,5.0189913511276245
15.107687,202.26147,249.80533,8.001085,19.996233,4.0107665,100.0,5.563607624411439,551.682456970215,4.885013848543167
19.98231,249.86987,349.96548,8.00141,19.998207,3.978722,1.0,7.565037206493748,5.534728139638901,6.66388499736786
19.853699,248.80902,350.0611,8.003548,19.99849,3.966328,25.75,9.240658883428177,112.87605619430543,6.446851462125778
18.24654,248.79971,350.11917,8.004146,19.99855,3.9669225,50.5,5.346821672028943,363.8728046417236,6.131603330373764
17.633255,248.31262,350.1126,8.003845,19.999058,3.9652185,75.25,3.961277661572914,687.9432563781736,5.763702154159545
15.626282,246.98277,350.05554,8.002179,19.952991,3.9682477,100.0,3.2928173622071464,1032.8696746826174,5.412941098213196
