tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_R,Pre_L
8.462273597717285,132.9899139404297,75.05414581298828,7.225534439086914,10.533926963806152,2.5054633617401123,50.5,115.1786413192749,3.778547540307045
12.892951965332031,186.30419921875,174.53875732421875,9.389187812805176,15.472844123840332,3.055128574371338,50.5,132.77824211120605,4.058018162846565
12.941901206970215,191.33094787597656,172.81407165527344,9.889891624450684,15.647893905639648,3.4236414432525635,50.5,132.0165991783142,4.0539523512125015
9.266582489013672,157.49771118164062,128.38710021972656,8.969021797180176,12.616219520568848,3.970445394515991,50.5,122.64724445343018,3.9045288413763046
11.832262992858887,189.91873168945312,79.44393920898438,9.66870403289795,15.206239700317383,3.158447027206421,50.5,113.79866600036621,3.7799839973449707
7.232661724090576,124.9321517944336,82.34825897216797,7.180722713470459,9.978726387023926,3.0780646800994873,50.5,114.1122350692749,3.780248239636421
13.018778800964355,182.67608642578125,167.56289672851562,8.686485290527344,15.588078498840332,2.3520936965942383,50.5,131.79708194732666,4.04276080429554
11.692371368408203,168.81614685058594,56.13304138183594,7.907341480255127,13.462902069091797,2.409173011779785,50.5,114.57255220413208,3.776548206806183
10.217098236083984,164.80137634277344,82.84427642822266,8.505341529846191,13.392587661743164,2.738581418991089,50.5,115.18004560470581,3.78023424744606
8.32340145111084,135.382080078125,68.59198760986328,7.2008376121521,10.95272159576416,2.4449727535247803,50.5,115.14828729629517,3.777950793504715
10.030324935913086,161.9068145751953,98.54605102539062,8.551338195800781,13.128215789794922,3.0101144313812256,50.5,114.5724425315857,3.790332719683647
10.24953842163086,168.03158569335938,110.18319702148438,9.032251358032227,13.56574535369873,3.3956820964813232,50.5,120.7639331817627,3.8388832956552505
9.113838195800781,153.80775451660156,74.76629638671875,8.391679763793945,12.204109191894531,3.1004533767700195,50.5,113.93968296051025,3.7802098244428635
13.912944793701172,195.389892578125,91.87303924560547,9.180611610412598,15.644798278808594,2.842369794845581,50.5,112.19647741317749,3.785576730966568
7.434814929962158,125.82810974121094,59.270957946777344,6.689581871032715,10.323151588439941,2.257830858230591,50.5,114.92654609680176,3.777504876255989
10.859686851501465,166.51837158203125,146.96286010742188,8.810054779052734,13.671632766723633,3.2802734375,50.5,127.63399410247803,3.9336264580488205
8.902729034423828,133.8524932861328,107.37269592285156,7.023736476898193,11.045686721801758,2.4144551753997803,50.5,121.58445453643799,3.8363550156354904
11.489954948425293,167.80735778808594,36.906768798828125,8.015667915344238,13.059953689575195,2.8086094856262207,50.5,114.03413605690002,3.7724805921316147
8.50586223602295,131.5502166748047,84.92317199707031,6.863140106201172,10.822492599487305,2.259037494659424,50.5,115.4215669631958,3.781954362988472
8.500243186950684,143.28878784179688,74.54199981689453,7.7089738845825195,11.61732292175293,2.822910785675049,50.5,114.87456226348877,3.778756618499756
11.592238426208496,177.92005920410156,134.01007080078125,9.245224952697754,14.499171257019043,3.171689510345459,50.5,123.92036056518555,3.9114287346601486
10.944286346435547,162.0324249267578,58.28472137451172,8.102331161499023,12.64109992980957,2.9981698989868164,50.5,114.9175443649292,3.7758199125528336
9.784319877624512,157.51321411132812,129.28335571289062,8.8411865234375,12.515359878540039,3.662639856338501,50.5,122.91284036636353,3.9053859412670135
10.924800872802734,162.34190368652344,123.97916412353516,8.157745361328125,13.491999626159668,2.5180437564849854,50.5,123.27716636657715,3.854064479470253
10.570605278015137,177.697021484375,113.23719024658203,9.663969993591309,14.256593704223633,3.7722909450531006,50.5,121.20073413848877,3.842680126428604
12.938093185424805,182.89422607421875,177.61558532714844,8.985610961914062,15.411972045898438,2.733311891555786,50.5,134.41575860977173,4.0623311549425125
10.73896598815918,160.9212646484375,140.5463409423828,8.39936351776123,13.241551399230957,2.95802640914917,50.5,126.97393894195557,3.9212738424539566
10.601303100585938,170.83706665039062,130.82150268554688,9.324172019958496,13.71579360961914,3.6665947437286377,50.5,123.10523843765259,3.907104477286339
10.910688400268555,178.92987060546875,121.65990447998047,9.509345054626465,14.5631685256958,3.5602610111236572,50.5,121.72301864624023,3.8516351133584976
9.262188911437988,137.48487854003906,62.498573303222656,6.614274978637695,11.274352073669434,1.688034176826477,50.5,114.48189878463745,3.7774833142757416
10.154288291931152,156.41891479492188,143.43890380859375,8.417779922485352,12.812464714050293,3.267512798309326,50.5,126.70202589035034,3.9267359375953674
10.92222785949707,157.3756561279297,39.07427978515625,7.504329204559326,12.29354190826416,2.4804470539093018,50.5,113.98022651672363,3.772354155778885
8.497278213500977,141.86105346679688,76.71391296386719,7.676797389984131,11.446515083312988,2.826753616333008,50.5,115.0558385848999,3.778307005763054
12.352457046508789,193.3343505859375,71.14359283447266,9.970329284667969,15.000964164733887,3.443906545639038,50.5,113.63869619369507,3.7787598073482513
12.571176528930664,191.54605102539062,171.3354034423828,9.865416526794434,15.88927936553955,3.530825138092041,50.5,131.39331531524658,4.051710769534111
9.8674898147583,167.3176727294922,109.54597473144531,9.15290355682373,13.492728233337402,3.653289556503296,50.5,120.55917596817017,3.8378592878580093
9.410299301147461,140.3157958984375,25.083742141723633,6.9826226234436035,10.766672134399414,2.5984365940093994,50.5,113.48414492607117,3.7688385397195816
9.038883209228516,141.44520568847656,94.29615020751953,7.326841831207275,11.714444160461426,2.4531915187835693,50.5,115.4390869140625,3.7853046357631683
10.285242080688477,130.5030517578125,140.84483337402344,5.953607559204102,11.443142890930176,1.2289825677871704,50.5,127.44850826263428,3.922002449631691
9.179283142089844,160.25711059570312,115.28933715820312,9.202951431274414,12.688636779785156,4.079152584075928,50.5,121.51444911956787,3.845495030283928
10.266154289245605,176.6980438232422,118.40079498291016,9.851140022277832,14.078826904296875,4.110499382019043,50.5,121.81468915939331,3.8478552103042603
10.410197257995605,175.46701049804688,113.80610656738281,9.530401229858398,14.141085624694824,3.7403347492218018,50.5,121.23819065093994,3.8440775722265244
11.12631607055664,179.8829803466797,62.36879348754883,9.433499336242676,14.006908416748047,3.267401695251465,50.5,113.36182117462158,3.7775521129369736
12.870837211608887,188.2717742919922,120.3101806640625,9.484808921813965,15.100079536437988,2.67995548248291,50.5,119.29346704483032,3.8511238992214203
13.544605255126953,198.80374145507812,159.8801727294922,9.745901107788086,16.59994888305664,2.8828635215759277,50.5,130.09684991836548,4.020994707942009
10.166525840759277,172.49636840820312,116.7385025024414,9.61129379272461,13.711860656738281,3.9597456455230713,50.5,121.57381343841553,3.8465358316898346
10.32945728302002,133.61485290527344,117.27804565429688,5.866652488708496,11.713973045349121,0.7523132562637329,50.5,122.720130443573,3.8475292772054672
11.692275047302246,175.84051513671875,154.1136474609375,9.041278839111328,14.572172164916992,3.1367831230163574,50.5,135.76327466964722,4.000914588570595
10.352598190307617,164.18722534179688,133.29261779785156,8.78987979888916,13.42601203918457,3.3668179512023926,50.5,123.84978246688843,3.9102655798196793
9.59243106842041,149.18896484375,32.85810089111328,7.46694803237915,11.650334358215332,2.426788091659546,50.5,113.73608994483948,3.7708926647901535
11.45163345336914,168.6270294189453,48.4996223449707,8.400948524475098,12.968411445617676,3.138619899749756,50.5,113.36058235168457,3.7739663869142532
9.659619331359863,137.51463317871094,134.0206298828125,6.937470436096191,11.652044296264648,2.231015682220459,50.5,125.02407550811768,3.911424770951271
9.086580276489258,130.37400817871094,106.72955322265625,6.681735992431641,10.786086082458496,2.0639331340789795,50.5,121.34170055389404,3.8354590237140656
10.608128547668457,151.24871826171875,126.05671691894531,7.379759311676025,12.797545433044434,2.0646448135375977,50.5,123.66797494888306,3.9006257504224777
10.111588478088379,167.93157958984375,122.84365844726562,9.312906265258789,13.417872428894043,3.8071811199188232,50.5,121.81464290618896,3.8515385687351227
8.652569770812988,149.23728942871094,38.305015563964844,7.790344715118408,11.898755073547363,2.3004584312438965,50.5,113.90080523490906,3.7716218680143356
10.969067573547363,167.99488830566406,28.596858978271484,8.324700355529785,12.921757698059082,3.0426907539367676,50.5,112.43430042266846,3.7694761753082275
11.30241870880127,179.29324340820312,138.21282958984375,9.730672836303711,14.331439018249512,3.7414941787719727,50.5,124.82108497619629,3.917545333504677
